datetime,district,temperature,humidity,rainfall
2026-05-08T08:00,Jessore,26.4,83,0.0
2026-05-08T09:00,Jessore,27.9,77,0.0
2026-05-08T10:00,Jessore,29.1,72,0.0
2026-05-08T11:00,Jessore,30.2,69,0.0
2026-05-08T12:00,Jessore,30.9,61,0.0
2026-05-08T13:00,Jessore,31.4,60,0.0
2026-05-08T14:00,Jessore,31.5,59,0.0
2026-05-08T15:00,Jessore,31.2,59,0.0
2026-05-08T16:00,Jessore,31.0,58,0.0
2026-05-08T17:00,Jessore,30.8,57,0.0
2026-05-08T18:00,Jessore,29.5,71,0.0
2026-05-08T19:00,Jessore,28.2,73,0.0
2026-05-08T20:00,Jessore,27.0,77,0.0
2026-05-08T21:00,Jessore,26.9,77,0.0
2026-05-08T22:00,Jessore,26.2,78,0.0
2026-05-08T23:00,Jessore,25.9,80,0.0
2026-05-09T00:00,Jessore,25.2,86,0.0
2026-05-09T01:00,Jessore,25.1,88,0.0
2026-05-09T02:00,Jessore,25.0,88,0.0
2026-05-09T03:00,Jessore,25.0,88,0.0
2026-05-09T04:00,Jessore,24.5,90,0.0
2026-05-09T05:00,Jessore,24.1,91,0.0
2026-05-09T06:00,Jessore,24.4,88,0.0
2026-05-09T07:00,Jessore,25.6,86,0.0
2026-05-09T08:00,Jessore,27.3,80,0.0
2026-05-09T09:00,Jessore,29.0,69,0.0
2026-05-09T10:00,Jessore,30.2,63,0.0
2026-05-09T11:00,Jessore,31.3,60,0.0
2026-05-09T12:00,Jessore,32.1,56,0.0
2026-05-09T13:00,Jessore,32.3,55,0.0
2026-05-09T14:00,Jessore,32.6,54,0.0
2026-05-09T15:00,Jessore,32.4,54,0.0
2026-05-09T16:00,Jessore,29.6,68,1.3
2026-05-09T17:00,Jessore,28.5,73,0.0
2026-05-09T18:00,Jessore,28.4,76,0.0
2026-05-09T19:00,Jessore,27.6,70,0.0
2026-05-09T20:00,Jessore,26.8,70,0.0
2026-05-09T21:00,Jessore,26.2,72,0.0
2026-05-09T22:00,Jessore,25.9,74,0.0
2026-05-09T23:00,Jessore,25.7,75,0.0
2026-05-10T00:00,Jessore,24.0,88,0.0
2026-05-10T01:00,Jessore,23.8,92,1.5
2026-05-10T02:00,Jessore,23.5,91,0.0
2026-05-10T03:00,Jessore,22.5,96,4.1
2026-05-10T04:00,Jessore,22.3,95,4.2
2026-05-10T05:00,Jessore,22.2,96,0.0
2026-05-10T06:00,Jessore,23.5,86,0.0
2026-05-10T07:00,Jessore,25.0,83,0.0
2026-05-10T08:00,Jessore,26.8,76,0.0
2026-05-10T09:00,Jessore,28.4,69,0.0
2026-05-10T10:00,Jessore,29.5,65,0.0
2026-05-10T11:00,Jessore,30.2,63,0.0
2026-05-10T12:00,Jessore,31.4,56,0.0
2026-05-10T13:00,Jessore,30.1,61,0.5
2026-05-10T14:00,Jessore,27.5,72,0.5
2026-05-10T15:00,Jessore,27.9,73,0.1
2026-05-10T16:00,Jessore,27.5,74,0.1
2026-05-10T17:00,Jessore,27.0,75,0.0
2026-05-10T18:00,Jessore,27.8,78,0.0
2026-05-10T19:00,Jessore,26.7,82,0.0
2026-05-10T20:00,Jessore,26.1,84,0.0
2026-05-10T21:00,Jessore,25.5,85,0.0
2026-05-10T22:00,Jessore,25.0,85,0.0
2026-05-10T23:00,Jessore,24.7,85,0.0
2026-05-11T00:00,Jessore,24.2,88,0.0
2026-05-11T01:00,Jessore,24.6,86,0.0
2026-05-11T02:00,Jessore,24.5,88,0.0
2026-05-11T03:00,Jessore,22.2,87,0.2
2026-05-11T04:00,Jessore,21.8,93,0.6
2026-05-11T05:00,Jessore,21.6,95,0.0
2026-05-11T06:00,Jessore,24.8,92,0.0
2026-05-11T07:00,Jessore,24.1,87,1.0
2026-05-11T08:00,Jessore,22.5,92,4.2
2026-05-11T09:00,Jessore,23.5,86,0.3
2026-05-11T10:00,Jessore,25.0,83,0.2
2026-05-11T11:00,Jessore,27.0,76,0.0
2026-05-11T12:00,Jessore,29.6,71,0.0
2026-05-11T13:00,Jessore,30.5,67,0.0
2026-05-11T14:00,Jessore,29.9,68,0.2
2026-05-11T15:00,Jessore,28.0,72,1.3
2026-05-11T16:00,Jessore,28.2,71,0.0
2026-05-11T17:00,Jessore,28.5,71,0.0
2026-05-11T18:00,Jessore,27.8,79,0.0
2026-05-11T19:00,Jessore,27.2,78,0.0
2026-05-11T20:00,Jessore,26.7,77,0.0
2026-05-11T21:00,Jessore,26.3,79,0.0
2026-05-11T22:00,Jessore,26.0,82,0.0
2026-05-11T23:00,Jessore,25.7,85,0.0
2026-05-12T00:00,Jessore,24.0,86,0.0
2026-05-12T01:00,Jessore,23.9,88,0.0
2026-05-12T02:00,Jessore,23.6,88,0.0
2026-05-12T03:00,Jessore,23.6,88,0.0
2026-05-12T04:00,Jessore,23.5,90,0.0
2026-05-12T05:00,Jessore,23.5,91,0.1
2026-05-12T06:00,Jessore,25.0,88,0.0
2026-05-12T07:00,Jessore,25.1,90,0.1
2026-05-12T08:00,Jessore,26.2,88,0.0
2026-05-12T09:00,Jessore,27.9,77,0.0
2026-05-12T10:00,Jessore,29.5,73,0.0
2026-05-12T11:00,Jessore,30.5,67,0.0
2026-05-12T12:00,Jessore,32.0,53,0.0
2026-05-12T13:00,Jessore,32.5,50,0.0
2026-05-12T14:00,Jessore,32.9,47,0.0
2026-05-12T15:00,Jessore,32.7,48,0.1
2026-05-12T16:00,Jessore,32.3,49,0.0
2026-05-12T17:00,Jessore,31.7,53,0.0
2026-05-12T18:00,Jessore,30.7,62,0.0
2026-05-12T19:00,Jessore,29.5,64,0.0
2026-05-12T20:00,Jessore,28.3,72,0.1
2026-05-12T21:00,Jessore,27.6,77,0.0
2026-05-12T22:00,Jessore,27.3,80,0.0
2026-05-12T23:00,Jessore,27.0,82,0.0
2026-05-13T00:00,Jessore,27.5,80,0.0
2026-05-13T01:00,Jessore,27.0,81,0.0
2026-05-13T02:00,Jessore,26.6,84,0.0
2026-05-13T03:00,Jessore,26.2,86,0.0
2026-05-13T04:00,Jessore,26.0,87,0.0
2026-05-13T05:00,Jessore,25.9,88,0.0
2026-05-13T06:00,Jessore,26.4,90,0.0
2026-05-13T07:00,Jessore,27.5,86,0.0
2026-05-13T08:00,Jessore,29.1,77,0.0
2026-05-13T09:00,Jessore,30.4,70,0.0
2026-05-13T10:00,Jessore,31.2,66,0.0
2026-05-13T11:00,Jessore,31.9,62,0.0
2026-05-13T12:00,Jessore,33.0,58,0.0
2026-05-13T13:00,Jessore,33.0,57,0.0
2026-05-13T14:00,Jessore,33.2,56,0.0
2026-05-13T15:00,Jessore,29.5,77,0.8
2026-05-13T16:00,Jessore,31.1,72,0.2
2026-05-13T17:00,Jessore,30.9,68,0.0
2026-05-13T18:00,Jessore,29.8,71,0.0
2026-05-13T19:00,Jessore,28.8,75,0.0
2026-05-13T20:00,Jessore,28.0,76,0.0
2026-05-13T21:00,Jessore,27.9,75,0.0
2026-05-13T22:00,Jessore,27.9,79,0.0
2026-05-13T23:00,Jessore,27.5,82,0.0
2026-04-13T00:00,Jhenaidah,24.8,83,0.0
2026-04-13T01:00,Jhenaidah,24.7,91,0.0
2026-04-13T02:00,Jhenaidah,24.9,95,0.0
2026-04-13T03:00,Jhenaidah,24.9,96,0.0
2026-04-13T04:00,Jhenaidah,25.0,97,0.0
2026-04-13T05:00,Jhenaidah,25.0,97,0.0
2026-04-13T06:00,Jhenaidah,25.1,97,0.0
2026-04-13T07:00,Jhenaidah,26.2,94,0.0
2026-04-13T08:00,Jhenaidah,27.9,86,0.0
2026-04-13T09:00,Jhenaidah,29.6,77,0.0
2026-04-13T10:00,Jhenaidah,31.1,69,0.0
2026-04-13T11:00,Jhenaidah,32.4,63,0.0
2026-04-13T12:00,Jhenaidah,33.0,59,0.0
2026-04-13T13:00,Jhenaidah,33.8,55,0.0
2026-04-13T14:00,Jhenaidah,34.2,52,0.0
2026-04-13T15:00,Jhenaidah,34.5,49,0.0
2026-04-13T16:00,Jhenaidah,34.0,51,0.0
2026-04-13T17:00,Jhenaidah,33.2,55,0.0
2026-04-13T18:00,Jhenaidah,30.9,68,0.1
2026-04-13T19:00,Jhenaidah,29.7,70,0.0
2026-04-13T20:00,Jhenaidah,29.2,70,0.0
2026-04-13T21:00,Jhenaidah,28.6,72,0.0
2026-04-13T22:00,Jhenaidah,28.1,78,0.0
2026-04-13T23:00,Jhenaidah,27.2,85,0.0
2026-04-14T00:00,Jhenaidah,26.4,91,0.0
2026-04-14T01:00,Jhenaidah,26.0,95,0.0
2026-04-14T02:00,Jhenaidah,26.2,95,0.0
2026-04-14T03:00,Jhenaidah,26.6,92,0.0
2026-04-14T04:00,Jhenaidah,26.6,92,0.0
2026-04-14T05:00,Jhenaidah,26.6,93,0.1
2026-04-14T06:00,Jhenaidah,26.3,92,0.2
2026-04-14T07:00,Jhenaidah,26.9,89,0.0
2026-04-14T08:00,Jhenaidah,27.4,88,0.0
2026-04-14T09:00,Jhenaidah,28.5,82,0.1
2026-04-14T10:00,Jhenaidah,30.8,71,0.0
2026-04-14T11:00,Jhenaidah,32.1,64,0.0
2026-04-14T12:00,Jhenaidah,32.8,58,0.0
2026-04-14T13:00,Jhenaidah,33.8,49,0.0
2026-04-14T14:00,Jhenaidah,34.3,42,0.0
2026-04-14T15:00,Jhenaidah,34.3,39,0.0
2026-04-14T16:00,Jhenaidah,33.8,39,0.0
2026-04-14T17:00,Jhenaidah,32.2,50,0.0
2026-04-14T18:00,Jhenaidah,30.3,61,0.0
2026-04-14T19:00,Jhenaidah,29.5,61,0.0
2026-04-14T20:00,Jhenaidah,28.0,76,0.0
2026-04-14T21:00,Jhenaidah,27.5,83,0.0
2026-04-14T22:00,Jhenaidah,27.0,86,0.0
2026-04-14T23:00,Jhenaidah,26.7,91,0.0
2026-04-15T00:00,Jhenaidah,26.4,96,0.0
2026-04-15T01:00,Jhenaidah,26.4,97,0.0
2026-04-15T02:00,Jhenaidah,26.1,98,0.0
2026-04-15T03:00,Jhenaidah,25.9,99,0.0
2026-04-15T04:00,Jhenaidah,26.5,97,0.0
2026-04-15T05:00,Jhenaidah,26.4,97,0.0
2026-04-15T06:00,Jhenaidah,26.1,96,0.0
2026-04-15T07:00,Jhenaidah,26.7,91,0.0
2026-04-15T08:00,Jhenaidah,28.3,82,0.0
2026-04-15T09:00,Jhenaidah,29.9,77,0.0
2026-04-15T10:00,Jhenaidah,31.3,72,0.0
2026-04-15T11:00,Jhenaidah,32.8,67,0.0
2026-04-15T12:00,Jhenaidah,33.3,63,0.0
2026-04-15T13:00,Jhenaidah,34.4,54,0.0
2026-04-15T14:00,Jhenaidah,35.0,47,0.0
2026-04-15T15:00,Jhenaidah,35.1,43,0.0
2026-04-15T16:00,Jhenaidah,33.7,48,0.0
2026-04-15T17:00,Jhenaidah,33.1,56,0.0
2026-04-15T18:00,Jhenaidah,31.3,64,0.0
2026-04-15T19:00,Jhenaidah,30.2,68,0.0
2026-04-15T20:00,Jhenaidah,29.5,71,0.0
2026-04-15T21:00,Jhenaidah,28.8,75,0.0
2026-04-15T22:00,Jhenaidah,28.3,79,0.0
2026-04-15T23:00,Jhenaidah,27.5,86,0.0
2026-04-16T00:00,Jhenaidah,26.9,92,0.0
2026-04-16T01:00,Jhenaidah,26.7,93,0.0
2026-04-16T02:00,Jhenaidah,26.3,96,0.0
2026-04-16T03:00,Jhenaidah,26.8,93,0.0
2026-04-16T04:00,Jhenaidah,27.0,92,0.0
2026-04-16T05:00,Jhenaidah,27.0,92,0.0
2026-04-16T06:00,Jhenaidah,27.0,90,0.0
2026-04-16T07:00,Jhenaidah,27.5,87,0.1
2026-04-16T08:00,Jhenaidah,28.4,82,0.2
2026-04-16T09:00,Jhenaidah,29.3,77,0.2
2026-04-16T10:00,Jhenaidah,30.2,74,0.1
2026-04-16T11:00,Jhenaidah,31.6,67,0.1
2026-04-16T12:00,Jhenaidah,31.5,64,0.3
2026-04-16T13:00,Jhenaidah,32.0,61,0.0
2026-04-16T14:00,Jhenaidah,32.0,60,0.0
2026-04-16T15:00,Jhenaidah,31.5,63,0.0
2026-04-16T16:00,Jhenaidah,31.3,66,0.7
2026-04-16T17:00,Jhenaidah,30.9,68,0.0
2026-04-16T18:00,Jhenaidah,26.0,91,0.0
2026-04-16T19:00,Jhenaidah,25.8,91,0.0
2026-04-16T20:00,Jhenaidah,25.3,93,0.0
2026-04-16T21:00,Jhenaidah,25.2,92,0.0
2026-04-16T22:00,Jhenaidah,25.0,93,0.0
2026-04-16T23:00,Jhenaidah,24.3,94,0.0
2026-04-17T00:00,Jhenaidah,25.4,95,0.0
2026-04-17T01:00,Jhenaidah,25.4,95,0.0
2026-04-17T02:00,Jhenaidah,25.2,95,0.0
2026-04-17T03:00,Jhenaidah,24.8,96,0.0
2026-04-17T04:00,Jhenaidah,25.1,97,0.0
2026-04-17T05:00,Jhenaidah,25.5,97,0.0
2026-04-17T06:00,Jhenaidah,25.8,96,0.0
2026-04-17T07:00,Jhenaidah,26.5,95,0.0
2026-04-17T08:00,Jhenaidah,27.1,92,0.0
2026-04-17T09:00,Jhenaidah,29.1,82,0.1
2026-04-17T10:00,Jhenaidah,30.6,74,0.0
2026-04-17T11:00,Jhenaidah,31.8,68,0.0
2026-04-17T12:00,Jhenaidah,32.4,64,0.0
2026-04-17T13:00,Jhenaidah,33.0,61,0.0
2026-04-17T14:00,Jhenaidah,33.5,57,0.0
2026-04-17T15:00,Jhenaidah,33.7,56,0.0
2026-04-17T16:00,Jhenaidah,33.3,57,0.0
2026-04-17T17:00,Jhenaidah,32.5,63,0.0
2026-04-17T18:00,Jhenaidah,30.5,74,0.0
2026-04-17T19:00,Jhenaidah,29.0,80,0.0
2026-04-17T20:00,Jhenaidah,28.5,82,0.0
2026-04-17T21:00,Jhenaidah,28.4,83,0.0
2026-04-17T22:00,Jhenaidah,26.4,90,0.9
2026-04-17T23:00,Jhenaidah,25.9,91,0.1
2026-04-18T00:00,Jhenaidah,25.0,93,0.0
2026-04-18T01:00,Jhenaidah,25.4,92,0.0
2026-04-18T02:00,Jhenaidah,25.1,94,0.0
2026-04-18T03:00,Jhenaidah,25.0,96,0.0
2026-04-18T04:00,Jhenaidah,24.9,96,0.0
2026-04-18T05:00,Jhenaidah,25.0,97,0.0
2026-04-18T06:00,Jhenaidah,26.8,99,0.0
2026-04-18T07:00,Jhenaidah,27.4,93,0.1
2026-04-18T08:00,Jhenaidah,28.8,86,0.0
2026-04-18T09:00,Jhenaidah,30.1,78,0.0
2026-04-18T10:00,Jhenaidah,31.4,70,0.0
2026-04-18T11:00,Jhenaidah,32.4,66,0.0
2026-04-18T12:00,Jhenaidah,32.6,62,0.0
2026-04-18T13:00,Jhenaidah,33.0,61,0.1
2026-04-18T14:00,Jhenaidah,33.2,60,0.0
2026-04-18T15:00,Jhenaidah,33.5,59,0.0
2026-04-18T16:00,Jhenaidah,33.2,59,0.0
2026-04-18T17:00,Jhenaidah,32.5,65,0.0
2026-04-18T18:00,Jhenaidah,30.7,71,0.0
2026-04-18T19:00,Jhenaidah,29.9,72,0.0
2026-04-18T20:00,Jhenaidah,29.2,74,0.0
2026-04-18T21:00,Jhenaidah,28.8,76,0.0
2026-04-18T22:00,Jhenaidah,28.4,78,0.0
2026-04-18T23:00,Jhenaidah,27.9,83,0.0
2026-04-19T00:00,Jhenaidah,27.6,88,0.0
2026-04-19T01:00,Jhenaidah,26.1,88,0.0
2026-04-19T02:00,Jhenaidah,25.4,93,0.0
2026-04-19T03:00,Jhenaidah,25.3,94,0.0
2026-04-19T04:00,Jhenaidah,25.9,97,0.0
2026-04-19T05:00,Jhenaidah,26.3,97,0.0
2026-04-19T06:00,Jhenaidah,25.6,96,0.0
2026-04-19T07:00,Jhenaidah,26.9,90,0.0
2026-04-19T08:00,Jhenaidah,28.1,85,0.1
2026-04-19T09:00,Jhenaidah,29.0,83,0.1
2026-04-19T10:00,Jhenaidah,31.0,73,0.1
2026-04-19T11:00,Jhenaidah,32.8,65,0.0
2026-04-19T12:00,Jhenaidah,32.5,62,0.0
2026-04-19T13:00,Jhenaidah,33.2,60,0.0
2026-04-19T14:00,Jhenaidah,33.7,58,0.0
2026-04-19T15:00,Jhenaidah,34.0,57,0.0
2026-04-19T16:00,Jhenaidah,33.8,58,0.0
2026-04-19T17:00,Jhenaidah,33.1,64,0.0
2026-04-19T18:00,Jhenaidah,31.4,73,0.0
2026-04-19T19:00,Jhenaidah,30.6,73,0.0
2026-04-19T20:00,Jhenaidah,30.1,71,0.0
2026-04-19T21:00,Jhenaidah,29.0,77,0.0
2026-04-19T22:00,Jhenaidah,28.6,80,0.0
2026-04-19T23:00,Jhenaidah,27.9,85,0.0
2026-04-20T00:00,Jhenaidah,27.1,90,0.0
2026-04-20T01:00,Jhenaidah,26.8,92,0.0
2026-04-20T02:00,Jhenaidah,26.5,95,0.0
2026-04-20T03:00,Jhenaidah,26.4,97,0.0
2026-04-20T04:00,Jhenaidah,26.5,97,0.0
2026-04-20T05:00,Jhenaidah,26.4,97,0.0
2026-04-20T06:00,Jhenaidah,26.5,97,0.0
2026-04-20T07:00,Jhenaidah,27.9,91,0.0
2026-04-20T08:00,Jhenaidah,29.1,84,0.0
2026-04-20T09:00,Jhenaidah,30.5,77,0.0
2026-04-20T10:00,Jhenaidah,31.8,71,0.0
2026-04-20T11:00,Jhenaidah,33.0,65,0.0
2026-04-20T12:00,Jhenaidah,33.7,63,0.0
2026-04-20T13:00,Jhenaidah,34.4,60,0.0
2026-04-20T14:00,Jhenaidah,34.8,59,0.0
2026-04-20T15:00,Jhenaidah,34.9,59,0.0
2026-04-20T16:00,Jhenaidah,34.7,60,0.0
2026-04-20T17:00,Jhenaidah,33.8,66,0.0
2026-04-20T18:00,Jhenaidah,32.0,71,0.0
2026-04-20T19:00,Jhenaidah,31.4,69,0.0
2026-04-20T20:00,Jhenaidah,30.5,74,0.0
2026-04-20T21:00,Jhenaidah,29.6,78,0.0
2026-04-20T22:00,Jhenaidah,28.6,83,0.0
2026-04-20T23:00,Jhenaidah,27.9,87,0.0
2026-04-21T00:00,Jhenaidah,27.9,90,0.0
2026-04-21T01:00,Jhenaidah,27.6,92,0.0
2026-04-21T02:00,Jhenaidah,27.4,93,0.0
2026-04-21T03:00,Jhenaidah,26.9,95,0.0
2026-04-21T04:00,Jhenaidah,26.6,96,0.0
2026-04-21T05:00,Jhenaidah,26.5,96,0.0
2026-04-21T06:00,Jhenaidah,26.5,97,0.0
2026-04-21T07:00,Jhenaidah,27.9,92,0.0
2026-04-21T08:00,Jhenaidah,29.4,84,0.0
2026-04-21T09:00,Jhenaidah,31.0,76,0.0
2026-04-21T10:00,Jhenaidah,32.3,69,0.0
2026-04-21T11:00,Jhenaidah,33.3,65,0.0
2026-04-21T12:00,Jhenaidah,33.1,61,0.0
2026-04-21T13:00,Jhenaidah,33.8,58,0.0
2026-04-21T14:00,Jhenaidah,33.5,59,0.0
2026-04-21T15:00,Jhenaidah,34.3,56,0.0
2026-04-21T16:00,Jhenaidah,34.1,58,0.0
2026-04-21T17:00,Jhenaidah,33.2,63,0.0
2026-04-21T18:00,Jhenaidah,31.2,65,0.0
2026-04-21T19:00,Jhenaidah,30.3,69,0.0
2026-04-21T20:00,Jhenaidah,29.5,73,0.0
2026-04-21T21:00,Jhenaidah,29.2,75,0.0
2026-04-21T22:00,Jhenaidah,28.8,81,0.0
2026-04-21T23:00,Jhenaidah,27.8,87,0.0
2026-04-22T00:00,Jhenaidah,27.0,92,0.0
2026-04-22T01:00,Jhenaidah,26.7,96,0.0
2026-04-22T02:00,Jhenaidah,26.7,98,0.0
2026-04-22T03:00,Jhenaidah,27.4,95,0.0
2026-04-22T04:00,Jhenaidah,27.4,95,0.0
2026-04-22T05:00,Jhenaidah,27.5,95,0.0
2026-04-22T06:00,Jhenaidah,27.1,95,0.0
2026-04-22T07:00,Jhenaidah,28.1,89,0.0
2026-04-22T08:00,Jhenaidah,29.5,81,0.0
2026-04-22T09:00,Jhenaidah,30.8,76,0.0
2026-04-22T10:00,Jhenaidah,32.3,72,0.0
2026-04-22T11:00,Jhenaidah,33.5,69,0.0
2026-04-22T12:00,Jhenaidah,34.2,64,0.0
2026-04-22T13:00,Jhenaidah,34.9,59,0.0
2026-04-22T14:00,Jhenaidah,35.4,54,0.0
2026-04-22T15:00,Jhenaidah,35.3,55,0.0
2026-04-22T16:00,Jhenaidah,32.8,59,1.0
2026-04-22T17:00,Jhenaidah,30.2,71,0.0
2026-04-22T18:00,Jhenaidah,27.9,71,0.0
2026-04-22T19:00,Jhenaidah,27.5,71,0.0
2026-04-22T20:00,Jhenaidah,26.8,71,0.0
2026-04-22T21:00,Jhenaidah,26.4,73,0.0
2026-04-22T22:00,Jhenaidah,25.8,79,0.0
2026-04-22T23:00,Jhenaidah,25.5,82,0.0
2026-04-23T00:00,Jhenaidah,26.3,90,0.0
2026-04-23T01:00,Jhenaidah,26.4,93,0.0
2026-04-23T02:00,Jhenaidah,26.0,97,0.0
2026-04-23T03:00,Jhenaidah,25.9,98,0.0
2026-04-23T04:00,Jhenaidah,25.8,99,0.0
2026-04-23T05:00,Jhenaidah,25.7,99,0.0
2026-04-23T06:00,Jhenaidah,26.5,96,0.0
2026-04-23T07:00,Jhenaidah,27.2,89,0.0
2026-04-23T08:00,Jhenaidah,28.7,80,0.0
2026-04-23T09:00,Jhenaidah,30.2,73,0.0
2026-04-23T10:00,Jhenaidah,31.4,71,0.0
2026-04-23T11:00,Jhenaidah,32.5,68,0.0
2026-04-23T12:00,Jhenaidah,33.1,66,0.0
2026-04-23T13:00,Jhenaidah,33.8,65,0.0
2026-04-23T14:00,Jhenaidah,34.2,63,0.0
2026-04-23T15:00,Jhenaidah,34.2,63,0.0
2026-04-23T16:00,Jhenaidah,34.2,63,0.0
2026-04-23T17:00,Jhenaidah,33.8,65,0.0
2026-04-23T18:00,Jhenaidah,32.2,74,0.0
2026-04-23T19:00,Jhenaidah,30.3,80,0.0
2026-04-23T20:00,Jhenaidah,30.0,80,0.0
2026-04-23T21:00,Jhenaidah,29.5,80,0.0
2026-04-23T22:00,Jhenaidah,29.2,80,0.0
2026-04-23T23:00,Jhenaidah,28.6,82,0.0
2026-04-24T00:00,Jhenaidah,28.4,86,0.0
2026-04-24T01:00,Jhenaidah,28.0,90,0.0
2026-04-24T02:00,Jhenaidah,27.4,96,0.0
2026-04-24T03:00,Jhenaidah,27.0,98,0.0
2026-04-24T04:00,Jhenaidah,26.8,99,0.0
2026-04-24T05:00,Jhenaidah,27.1,97,0.0
2026-04-24T06:00,Jhenaidah,27.0,96,0.0
2026-04-24T07:00,Jhenaidah,27.7,90,0.0
2026-04-24T08:00,Jhenaidah,29.1,82,0.0
2026-04-24T09:00,Jhenaidah,30.5,78,0.0
2026-04-24T10:00,Jhenaidah,31.6,74,0.0
2026-04-24T11:00,Jhenaidah,32.8,69,0.0
2026-04-24T12:00,Jhenaidah,33.0,67,0.0
2026-04-24T13:00,Jhenaidah,33.8,65,0.0
2026-04-24T14:00,Jhenaidah,34.2,63,0.0
2026-04-24T15:00,Jhenaidah,34.5,61,0.0
2026-04-24T16:00,Jhenaidah,34.3,61,0.0
2026-04-24T17:00,Jhenaidah,33.7,64,0.0
2026-04-24T18:00,Jhenaidah,32.3,78,0.0
2026-04-24T19:00,Jhenaidah,30.8,78,0.0
2026-04-24T20:00,Jhenaidah,30.1,74,0.0
2026-04-24T21:00,Jhenaidah,29.5,74,0.0
2026-04-24T22:00,Jhenaidah,29.1,75,0.0
2026-04-24T23:00,Jhenaidah,28.5,79,0.0
2026-04-25T00:00,Jhenaidah,27.5,89,0.0
2026-04-25T01:00,Jhenaidah,27.5,89,0.0
2026-04-25T02:00,Jhenaidah,27.1,93,0.0
2026-04-25T03:00,Jhenaidah,26.5,97,0.0
2026-04-25T04:00,Jhenaidah,26.3,98,0.0
2026-04-25T05:00,Jhenaidah,26.3,99,0.0
2026-04-25T06:00,Jhenaidah,26.8,97,0.0
2026-04-25T07:00,Jhenaidah,27.4,91,0.0
2026-04-25T08:00,Jhenaidah,28.9,82,0.0
2026-04-25T09:00,Jhenaidah,30.5,75,0.0
2026-04-25T10:00,Jhenaidah,31.8,72,0.0
2026-04-25T11:00,Jhenaidah,33.0,67,0.0
2026-04-25T12:00,Jhenaidah,33.5,62,0.0
2026-04-25T13:00,Jhenaidah,34.2,58,0.0
2026-04-25T14:00,Jhenaidah,34.5,55,0.0
2026-04-25T15:00,Jhenaidah,34.7,52,0.0
2026-04-25T16:00,Jhenaidah,34.3,56,0.0
2026-04-25T17:00,Jhenaidah,33.8,63,0.0
2026-04-25T18:00,Jhenaidah,32.0,74,0.0
2026-04-25T19:00,Jhenaidah,31.0,73,0.0
2026-04-25T20:00,Jhenaidah,30.0,75,0.0
2026-04-25T21:00,Jhenaidah,29.7,72,0.0
2026-04-25T22:00,Jhenaidah,28.6,79,0.0
2026-04-25T23:00,Jhenaidah,27.5,88,0.0
2026-04-26T00:00,Jhenaidah,27.0,93,0.0
2026-04-26T01:00,Jhenaidah,26.7,96,0.0
2026-04-26T02:00,Jhenaidah,26.5,97,0.0
2026-04-26T03:00,Jhenaidah,26.4,97,0.0
2026-04-26T04:00,Jhenaidah,26.2,97,0.0
2026-04-26T05:00,Jhenaidah,26.0,97,0.0
2026-04-26T06:00,Jhenaidah,25.1,98,0.0
2026-04-26T07:00,Jhenaidah,26.5,91,0.0
2026-04-26T08:00,Jhenaidah,27.8,84,0.0
2026-04-26T09:00,Jhenaidah,29.5,75,0.0
2026-04-26T10:00,Jhenaidah,30.8,69,0.0
2026-04-26T11:00,Jhenaidah,31.9,64,0.0
2026-04-26T12:00,Jhenaidah,31.8,60,0.0
2026-04-26T13:00,Jhenaidah,32.5,57,0.0
2026-04-26T14:00,Jhenaidah,33.0,55,0.0
2026-04-26T15:00,Jhenaidah,33.5,54,0.0
2026-04-26T16:00,Jhenaidah,33.5,54,0.0
2026-04-26T17:00,Jhenaidah,32.2,60,0.0
2026-04-26T18:00,Jhenaidah,25.2,83,6.1
2026-04-26T19:00,Jhenaidah,25.1,86,0.6
2026-04-26T20:00,Jhenaidah,24.8,87,0.0
2026-04-26T21:00,Jhenaidah,24.6,88,0.0
2026-04-26T22:00,Jhenaidah,24.4,90,0.0
2026-04-26T23:00,Jhenaidah,24.5,90,0.0
2026-04-27T00:00,Jhenaidah,24.4,91,0.0
2026-04-27T01:00,Jhenaidah,24.5,91,0.0
2026-04-27T02:00,Jhenaidah,24.9,91,0.0
2026-04-27T03:00,Jhenaidah,25.0,94,0.0
2026-04-27T04:00,Jhenaidah,25.1,96,0.0
2026-04-27T05:00,Jhenaidah,25.7,95,0.0
2026-04-27T06:00,Jhenaidah,26.3,93,0.0
2026-04-27T07:00,Jhenaidah,27.0,89,0.2
2026-04-27T08:00,Jhenaidah,26.9,91,0.3
2026-04-27T09:00,Jhenaidah,26.8,92,0.2
2026-04-27T10:00,Jhenaidah,28.5,85,0.1
2026-04-27T11:00,Jhenaidah,29.9,76,0.0
2026-04-27T12:00,Jhenaidah,30.5,71,0.0
2026-04-27T13:00,Jhenaidah,31.5,68,0.0
2026-04-27T14:00,Jhenaidah,32.7,64,0.0
2026-04-27T15:00,Jhenaidah,32.8,65,0.0
2026-04-27T16:00,Jhenaidah,32.6,66,0.0
2026-04-27T17:00,Jhenaidah,29.6,77,7.7
2026-04-27T18:00,Jhenaidah,30.5,72,2.5
2026-04-27T19:00,Jhenaidah,29.1,77,0.0
2026-04-27T20:00,Jhenaidah,28.2,81,0.0
2026-04-27T21:00,Jhenaidah,28.0,82,0.0
2026-04-27T22:00,Jhenaidah,27.5,84,0.0
2026-04-27T23:00,Jhenaidah,27.2,86,0.0
